Season No;Episode No;Episode Name;Character Name;Dialogue
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;It's okay. I'm you. I took my own clone vat offline a couple seasons ago, so I think my backup got rerouted to your universe. I'm sorry. 
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Rick;All good. Happy to help. By the way, annoying that I even have to ask, but you are down with fascist dystopias, right?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;YYYYYes.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Rick;"That yes"" was pretty... Liberal with the letter ""Y."""""
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;Well, isn't this strange. I trust, the kind of strange that makes Rick and Morty... stronger.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Morty, I caught this socialist in my bathrobe. He wants to give all of our martinis to a family of immigrants.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Rick;Obviously, the most likely imposter is the wet, naked clone.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;It is obvious. But it won't be to the police.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Ohh! 'Kay.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;He was an inferior Rick. He was too political. I want to have fun, classic Rick-and-Morty adventures like in the old days.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Then we'll get along fine, Fascist Morty. For starters, I just need to get to Forbodulon Prime...
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;You will go where I want you to go!!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Fuck.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Hey, hey! Ho, ho! Not cloning your grandpa has got to go! Hey, hey! Ho, ho! Not cloning your grandpa has got to go!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;You don't get out of my face, I'm gonna flush Rick's DNA.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Alright. Okay, regroup, everybody. You, too, Berkeley! Snap out of it.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;At least tell me what this death is that you're so determined to... Oh. Jessica.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Old Jessica;Morty, I love...
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;What?! No, no! No, no, no!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Old Jessica;I love you.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Damn it! How am I gonna die with her if I can't even talk to her?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Here's an idea, Morty. Throw that thing in the garbage, stop planning your own death, and talk to whoever you want.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Now you just sound like Real Rick.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;You're better than that language, Morty.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;I ain't better than shit, Jack.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;So, uh, w-what are we doing?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;Stop asking questions. Stop doing meta-commentary. Just have fun. We're going on a simple, fun, classic adventure.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Okay, you know what? It would really help if you could just say anything other than what you don't want.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;I like Mr. Meeseeks.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Okay, now we're talking. You know what? I usually keep a Meeseeks box in my glove compartment, so maybe Fascist Rick does, too.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;Ah! 
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Well, look at that. Now we're doing something we've done before.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Meeseeks;I'm Mr. Meeseeks!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Kill this Nazi prick!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Meeseeks;Can do! Come here, you son of a bitch!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Fascist Morty;No! Stop!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Garage Computer Voice;Accepting. Rerouted. Backup. Data. Operation. Phoenix. Initiated.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Aw, come on, man.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Shrimp Rick;Whoa, are you okay?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Yeah, sorry. I'm a Rick from another reality. I-I got uploaded to your clone vat.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Shrimp Rick;Hey, don't worry about it, man. I have a dozen.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Shrimp Morty;W-W-What the heck, Rick? Are you making clones down here?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Shrimp Rick;Get outta here, Morty! Stop asking stupid questions, Morty!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Stop asking stupid questions, Morty! You sound like a piece of shit.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Aw, geez.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Shrimp Rick;"So, tell the truth, man. No shame. You're looking at your shrimp body like What?!"""""
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Ah, is it that obvious? I'm sorry. Yeah, my original body is more bipedal... uh, ape-descended.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Shrimp Rick;Really! Weird. Does your house look like a tree, or...
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;No, it looks like this. It's, like, identical to this, actually.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Shrimp Rick;That is such a mind fuck.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;It's all good, man. I'm fine with it. Honestly, you're doing me a huge favor by being shrimp instead of fascists.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;What? Goddamn it! When did this shit become the default?!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Goldenfold;Who wants to come up to the board and show me some basic-ass integers?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Old Jessica;I love you, Morty.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Aah!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Goldenfold;Morty? Yeah, right.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Goldenfold;That's not an integer!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Apparently, it doesn't matter.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Goldenfold;Damn, Morty, you're bad at math, but I'm giving you an A-plus in confidence.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Just doin' what I gotta do.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Goldenfold;Extra credit!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Old Jessica;I love you, Morty. I love you, Morty.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Red-haired Bully;What's with the strut? You think you own this school?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Nope!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Red-haired Bully;"What if I killed you? Would you be strutting then? Only if the events of the Pixar movie Coco"" are to be believed, which I doubt."""
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;I have it on good authority that you're probably not gonna kill me. So why don't you do what I do and just go with the flow? Nice and Zen, baby.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Red-haired Bully;Aah! Ugh! Ugh! Ugh! Ugh! Impotence! Aah! Impotent rage! Ugh! Ugh! Ugh! 
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Red-haired Bully;"You die tomorrow, no matter what. It's what bullies call a fait accompli."""""
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Oh, man! Oh, shit!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Well, well, well. Mm. Looks like you got yourself in a lick of trouble, huh, Morty?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Okay, okay, look, if you help me not die, I'll bring Rick back to life. Why are you pretending to eat chicken?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Excuse me? This chicken is quite real to me.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Yeah, okay, but it doesn't have...
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Nutrients?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Yeah.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;What's the last thing you ate?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Baloney and an orange.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;So, no holographic foods? So, to me, you never ate? Or we could try respecting each other.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Will you just show me how to stay alive?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Alright, Morty, a deal's a deal. Once we bring your Rick back to life, then I'll help you with the bully. Go ahead and open the hatch to the subterranean lab. That's where all the cloning equipment is. 
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Please tell me you're not hitting that crystal again. Look, Rick might be the epitome of bloated flesh privilege, but he's right about one thing. You're gonna be a lot happier if you focus on the moment, rather than on how you're gonna die. I mean, w-who's worried about that, huh?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Sorry, Hologram Rick. I'm going with the crystal on this one.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Old Jessica;Morty.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Oh, alright, okay. Just because I can't interact with solid matter means you can just walk all over me? Dear God.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Teddy Rick;Bist du faschistisch?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Nope.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Red-haired Bully;Finally. I thought maybe you were pussying out. Hyah! What the fuck? Oh, the air's getting thin!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Brown-haired Bully;Well, well, well, looks like there's a new bully in town! Lucky for us, he just made bully-bullying the new bullying! Bully him! Aah!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Cop;We've got an Akira-type situation going on behind the mall. Over.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Dying with Jessica...
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Cop;Hey! What the hell? Aah! Aah!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Meeseeks;I'm Mr. Meeseeks! Look at me!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Shield me from the law!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Meeseeks;Yes, sir! Can do!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Cop;Stand down!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Meeseeks;Look at me!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;I... will... die... old!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Male News Presenter;Up next, an unstoppable science-fiction boy is attacking our nation's final line of defense. Will we all fall to his deadly touch?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Female News Presenter;But first, something silly?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Male News Presenter;"What do you mean, but first""? I already said ""up next."" You always do this."""
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Female News Presenter;I don't always do shit. Don't gaslight me.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Male News Presenter;Gaslighting doesn't exist. You made it up 'cause you're fucking crazy.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Soldier;Why are you letting me do this?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;I do as the crystal guides.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Lawyer;Your Honor, my client was acting in self-defense.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Judge;He turned 13 men into piles of ash. Sit down! Before I sentence you, is there anything you have to say for yourself?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;I... w-w-will a-al-sways... always r-r-remember o-our... our... our... v-v-t-time... time... I-in... f-g-g-g-P-P-Peru. I will always remember our time in Peru, Your Honor.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Lawyer;Your Honor, as you can see, my client is speaking nonsense.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Judge;Stop. Those were my husband's last words.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;He says that he... l-loves you... ttt-llll-lit-lit-little... little ff-gg-sp-spa-ffggarrow... sparrow! He loves you, little sparrow.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Judge;He's innocent. Case dismissed. I'm coming for you, Condor!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;TV Presenter;Well, I, for one, will not be accepting this verdict. And this little monster may think he's gotten away, but there is something called the court of public opinion that still has final say in this country. Oh, I guess he's coming out of the courthouse now. Let's go live to that.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;TV Presenter;People, I gotta tell you something. That little boy... I thought I knew everything about everything. But something about the tones and frequencies that just came out of his mouth have made me... I mean, I think we're just about ready to forgive him and move past this whole thing. He's a free young man. And as far as continuity goes, the reset button's been hit.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Jessica;Morty! That was a fast trial.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Jess-i-ca?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Jessica;A bunch of us girls were gonna go skinny-dipping later, if you wanted to join. Actually, now, really. We're gonna do it right now. This is the last conversation I'm having about it fully clothed.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;No, thanks. I'm... assuming... we... maybe... get together... in our 40s?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Jessica;Uh, cool. Sounds... hot. Bye.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Must... continue... moving... in ways... that lead... to dying... with you.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;Whoa! Way to use up a clone! What the fuck, man? What's the matter with you? Y-Y-You don't talk? Tarantula got your tongue?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Uh... Heil, Wasp Hitler?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;What? What the fuck? Where's that shit coming from?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Look, I'm a primate. I-I'm having a hard time. I'll think or say whatever gets me home.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;Well, here's how it works with wasps. We eat our prey alive, and when we don't, we lay our eggs in their eyeballs so that our young can feast on their brains when they hatch. When you're born that big an asshole, the least you can do is have a little empathy. Now, come have dinner with my beautiful family. And drop the Hitler stuff. Wasp Morty's been on some crazy message boards.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Larva Mr. Goldenfold;Aah! Aah! Oh! Aah! Ow!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Summer;Me and my friends want to fly around and look for something to sting tonight.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Jerry;You be careful not to waste all your venom.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Summer;I'm not a bee, Dad.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Larva Mr. Goldenfold;Oh, God! Kill me! Please kill me!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;Uh, Beth, uh, after dinner, could I maybe borrow Morty to help the lost Rick get back to his primate-based reality?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Beth;Morty, are you done with your homework?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Morty;Not all of it.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Beth;Sorry, Dad.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;Oh, don't be sorry, sweetie. We're all in this together. We're wasps, not monsters.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Larva Mr. Goldenfold;Aah!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Huh, guess I don't have it as bad as I thought.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Beth;Can you pass the acid?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Larva Mr. Goldenfold;Aah! No! Run! Run, my babies!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Morty;Bonus!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Morty?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;Morty?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Where is that little shit? Morty! Whoa, garage foul. Who said you could go through my stuff? W-Where's my Boglin? There you are. Don't worry, Pop-pop's back. I'll keep you safe. What the... He took my Meeseeks boxes! All that's left are these Kirkland brand Meeseeks boxes.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Mr. Meeseeks (Kirkland);What do you want?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;Damn, your Morty sucks.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Aah, wasps!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Why the hell didn't you show Morty how to bring my body back to life? Don't tell me you gained sentience and tried to take over.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;What? That is some A.I., racist, accusatory, Isaac Asimov bullshit right there.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Then what happened? Where's my body?
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Oh, you're gonna love this.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Old Jessica;I love you, Morty.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;This is my life. This is good.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Wasp Rick;What do ya know? Our little Morty knows how to scream.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Oh, you're fucked now! I told you! Get him, Rick!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Aaaah! Aah! I-I can't see my own death. H-How am I gonna die?!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;Shh, quiet, idiot. Quiet. It's gonna be alright. You don't get to know how you're gonna die. It's over.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Oh, hey. This ferrofluid's wrapping around my legs. I can feel! I have mass! I'm a god now! You're fucked!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;What the fuck? I-I thought you were proud to be a hologram!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;That's 'cause I had to be one!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Hologram Rick;Shit! Aaah! Ugh! Aaah!
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Rick;There's a lesson here, and I'm not the one that's gonna figure it out.
4;1;Edge Of Tomorty: Rick. Die. Rickpeat;Morty;Hey, uh, sorry I didn't listen to you and tried to kill the whole world and stuff. I guess I got to learn how to live in the moment a little more.
