Season No;Episode No;Episode Name;Character Name;Dialogue
2;1;A Rickle In Time;Beth;Sweety, is your shirt on backwards?
2;1;A Rickle In Time;Morty;Oh!
2;1;A Rickle In Time;Rick;Uh oh.
2;1;A Rickle In Time;Jerry;Yeah, I like it this way. I'm not stupid.
2;1;A Rickle In Time;Morty;Phew...
2;1;A Rickle In Time;Rick;Man that guy is the Red Grin Grumble to pretending he knows what's going on. Oh you agree, huh?
2;1;A Rickle In Time;Summer;Funny.
2;1;A Rickle In Time;Rick;You like that Red Grin Grumble reference?
2;1;A Rickle In Time;Summer;Yeah.
2;1;A Rickle In Time;Rick;Well guess what? I made him up. You really are your father's children. Think for yourselves, don't be sheep.
2;1;A Rickle In Time;Summer;God, I feel terrible.
2;1;A Rickle In Time;Rick;Yup, it really makes you appreciate how fickle the universe can be. One minute you're falling off a roof for six months, the next minute, bam!
2;1;A Rickle In Time;Morty;Uh, just to be clear, it was Summer's job to put the mattress under-
2;1;A Rickle In Time;Summer;Uh, what? It was your job, Morty.
2;1;A Rickle In Time;Morty;Nuh uh!
2;1;A Rickle In Time;Summer;Yeah huh!
2;1;A Rickle In Time;Rick;Actually, sorry Summer, I gotta back the M bomb on this one. I remember the conversation. We told Morty to replace all the bank's money with cookies, your job was to put the mattress under Mr. Benson.
2;1;A Rickle In Time;Morty;Boom! In your face Summer! You really dropped the ball, man.
2;1;A Rickle In Time;Summer;Shut up Morty, you vindictive little turd!
2;1;A Rickle In Time;Morty;You shut up you big... female asshole!
2;1;A Rickle In Time;Morty;Hey, don't shove me!
2;1;A Rickle In Time;Summer;I didn't!
2;1;A Rickle In Time;Morty;You didn't what?
2;1;A Rickle In Time;Summer;What's your problem?
2;1;A Rickle In Time;Morty;What's yours?
2;1;A Rickle In Time;Summer;Shut up!
2;1;A Rickle In Time;Morty;You shut up!
2;1;A Rickle In Time;Rick;Whoa whoa wh-what the hell hell hell hell hell?
2;1;A Rickle In Time;Both Ricks;Oh God, oh no, what did you guys just do?
2;1;A Rickle In Time;Summer 1;What do you mean?
2;1;A Rickle In Time;Summer 2;What could we do?
2;1;A Rickle In Time;BothAll Summers;Wait, what am I saying?
2;1;A Rickle In Time;Rick;Were either of you guys uncertain about anything just now?
2;1;A Rickle In Time;BothAll Mortys;Oh man... I don't feel good.
2;1;A Rickle In Time;Morty 1;Am I me? I think so.
2;1;A Rickle In Time;Morty 2;A-am I talking right now?
2;1;A Rickle In Time;BothAll Mortys;Wait, who said that?
2;1;A Rickle In Time;BothAll Ricks;Alright both of you, just don't move, don't speak, don't think. I have to check something.
2;1;A Rickle In Time;Summer 1;What should we do Morty?
2;1;A Rickle In Time;Summer 2;I'm gonna help Grampa.
2;1;A Rickle In Time;Morty 1;Let's see if he needs help.
2;1;A Rickle In Time;Morty 2;What do you mean you're gonna help him.
2;1;A Rickle In Time;Summer 1;Ugh, I can help too.
2;1;A Rickle In Time;BothAll Mortys;What's going on Rick?
2;1;A Rickle In Time;BothAll Summers;What's happening Grampa?
2;1;A Rickle In Time;BothAll Ricks;Shut up! Oh crap are you kidding me? Two dots? This never needs to be more than one dot. The two of you made us uncertain!
2;1;A Rickle In Time;Morty 1;What do you mean?
2;1;A Rickle In Time;Morty 2;What? In English?
2;1;A Rickle In Time;Summer 1;What? English please?
2;1;A Rickle In Time;Summer 2;What are you talking about?
2;1;A Rickle In Time;BothAll Ricks;Our time is fractured. You two somehow created a feedback loop of uncertainty that's split our reality into two equally possible impossibilities. W-we're exactly like a man capable of sustaining a platonic friendship with an attractive female co-worker. We're entirely hypothetical.
2;1;A Rickle In Time;BothAll Mortys;But I thought there were infinite timelines.
2;1;A Rickle In Time;BothAll Ricks;We're not on any timeline, dummy. Look.
2;1;A Rickle In Time;BothAll Mortys;Oh, my God!
2;1;A Rickle In Time;BothAll Summers;Are those cats?
2;1;A Rickle In Time;Both Ricks;I assume they're Schrödinger's cats. A-actually, I assume they both are and aren't, just like us.
2;1;A Rickle In Time;Summer 1 & Morty 2;Is the world gone? Where are Mom and Dad?
2;1;A Rickle In Time;Both Ricks;“Mom and Dad?” Get your head out of your family's ass. The three of us are lost in a timeless oblivion. Your parents get to exist. They're probably living it up in some pointless grounded story about their shitty marriage.
2;1;A Rickle In Time;Jerry;Cold Stone Creamery is the best. What should we do with our remaining twenty dollars?
2;1;A Rickle In Time;Beth;You realize they sing no matter how much you tip.
2;1;A Rickle In Time;Beth;Holy shit! What happened?
2;1;A Rickle In Time;Jerry;I hit a deer! W-we have to tell the cops you were driving.
2;1;A Rickle In Time;Beth;W-what?
2;1;A Rickle In Time;Jerry;This is Rum Raisin!
2;1;A Rickle In Time;Beth;It's still alive.
2;1;A Rickle In Time;Jerry;Well, do we- do I uh, get a big rock? Or--
2;1;A Rickle In Time;Beth;It's not an armadillo, asshole!
2;1;A Rickle In Time;Jerry;I thought that's what a man's supposed to say, it's not like I could have actually done it.
2;1;A Rickle In Time;Beth;If we were near a hospital, I could treat it, but I-I think we have to just-
2;1;A Rickle In Time;Jerry;It's okay, this is just something that happens. And even if we were in a hospital, what could we do, you're a horse surgeon, not a deer surgeon.
2;1;A Rickle In Time;Beth;So...
2;1;A Rickle In Time;Jerry;Well don't different animals-
2;1;A Rickle In Time;Beth;Require different levels of skill to keep alive?
2;1;A Rickle In Time;Jerry;Oh God...
2;1;A Rickle In Time;Beth;Get the deer in the car, Jerry.
2;1;A Rickle In Time;Jerry;Yes Beth.
2;1;A Rickle In Time;Both Ricks;This is why you don't freeze time, you guys. It's incredibly irresponsible.
2;1;A Rickle In Time;Morty 1;And you did it so you could clean the house after a party.
2;1;A Rickle In Time;Morty 2;And you did it so you could clean the house after a party?
2;1;A Rickle In Time;Both Ricks;Look, there's no time to hold me accountable, Morty. Like literally no time. Look around. Uncertainty is inherently unsustainable. Eventually everything either is or isn't. And we've got about four hours to be “is”.
2;1;A Rickle In Time;Morty 1;Or...
2;1;A Rickle In Time;Morty 2;Or?
2;1;A Rickle In Time;Both Ricks;We “isn't”.
2;1;A Rickle In Time;Both Ricks;Alright, since this time crystal exists in both possibilities, and since it's impossible that I didn't nail this, I'm probably about to press this button in both possibilities at exactly the same time.
2;1;A Rickle In Time;Morty 1 & Summer 2;How do you know you're gonna-
2;1;A Rickle In Time;Both Ricks;Whatever you're asking, the answer is I'm amazing. And away we go!
2;1;A Rickle In Time;Both Ricks;Huh, what do you know, it's working.
2;1;A Rickle In Time;Summer 1;Ow, ow ouch!
2;1;A Rickle In Time;Morty 2;Whoa, ow, ow.
2;1;A Rickle In Time;Both Ricks;Oh shit.
2;1;A Rickle In Time;All Ricks;What the hell is wrong with you two!? I—I m—I m—I mean you four!?
2;1;A Rickle In Time;All Mortys and Summer 2;That hurt! That was painful...
2;1;A Rickle In Time;All Ricks;Good I'm glad it was painful. You do deserve it! I saw you, you're both all over the damn place. We've been split for twenty minutes and your lives are already scattered to the quantum fucking wind? What the hell do either of you have to be so uncertain about? Your brand of zit cream? Which chair to sit in while I do everything? Come on, spit it out!
2;1;A Rickle In Time;All Mortys;Well you don't exactly make it easy, Rick!
2;1;A Rickle In Time;Morty 1;You make fun of me all the time and now Summer's doing it too!
2;1;A Rickle In Time;Morty 2;You're always picking on me and now you got someone to kiss your ass!
2;1;A Rickle In Time;Summer 1;Me? What about you? Would you get more excited to see me fail? You want Grampa all to yourself!
2;1;A Rickle In Time;Summer 2;Me? You're just as mean to me because you're jealous, because you want Grampa all to yourself!
2;1;A Rickle In Time;All Ricks;Alright, cool it, I see what's happening here. You're both young, you're both unsure about your place in the universe, you both wanna be “Grampa's favorite.” I can fix this. Morty sit here, Summer, you sit here. Now listen, I know the two of you are very different from each other in a lot of ways, but you have to understand that as far as Grampa's concerned, you're both pieces of shit. Yeah, I can prove it mathematically. Actually, let me grab my whiteboard. This has been a long time coming anyway.
2;1;A Rickle In Time;Beth;Emergency, wounded deer coming in.
2;1;A Rickle In Time;Vet;Three. Excuse me, you can't be back here.
2;1;A Rickle In Time;Beth;I'm a certified horse surgeon, and this deer needs medical attention. Nurse, please move that snake.
2;1;A Rickle In Time;Vet;That's my nurse, and as a horse surgeon, I'm sure that you know that deer have much smaller, much more intricate organs-
2;1;A Rickle In Time;Beth;As a vet, I'm sure you know a deer is closer to a horse than you are to a doctor, so let's save the measuring for when our dicks are out, it's time to save a life!
2;1;A Rickle In Time;Vet;Geez...
2;1;A Rickle In Time;Beth;That's odd, this deer's wounded.
2;1;A Rickle In Time;Jerry;Uh, yeah, I was there, you don't have to rub it in.
2;1;A Rickle In Time;Beth;I mean it's been shot. With a gun.
2;1;A Rickle In Time;Hunter;My gun.
2;1;A Rickle In Time;Vet;May I help you, sir?
2;1;A Rickle In Time;Hunter;No, but you can stop helping this deer. I shot it before these two hit it with their car and I followed them when they hauled it off. This deer belongs to me.
2;1;A Rickle In Time;Beth;We don't have time for this, okay! I need anesthetic, and deer saline!
2;1;A Rickle In Time;Vet;Look, I don't know what the law says about this, but I took an oath that I would let no animal come to harm. Except when sterilizing, aborting or euthenizing them and also when eating them at almost any meal.
2;1;A Rickle In Time;Hunter;I'm calling my lawyer. I hope for all our sakes you're as bad a surgeon as I am a hunter.
2;1;A Rickle In Time;Beth;In your dreams, bitch! Scalpel!
2;1;A Rickle In Time;All Ricks;So in conclusion, you're both equally mercurial, overly sensitive, clingy hysterical bird brained homunculi. And I honestly can't tell the two of you half the time because I don't go by height or age, I go by amount of pain in my ass, which makes you both identical. Alright, everything resolved? Everybody nice and certain about their position in my world?
2;1;A Rickle In Time;All Mortys and All Summers;Yes.
2;1;A Rickle In Time;All Ricks;Alright, perfect. Sit still, arms down, I'm gonna do this again, this time, be like Grampa.
2;1;A Rickle In Time;Morty 2;You mean drunk?
2;1;A Rickle In Time;Rick 2;What's that? You got something to say?
2;1;A Rickle In Time;Rick 1;And away we go!
2;1;A Rickle In Time;Morty 2;No.
2;1;A Rickle In Time;Rick 2;And away we go!
2;1;A Rickle In Time;All Ricks;Huh, that's weird. Oh, my God.
2;1;A Rickle In Time;All Summers; What?
2;1;A Rickle In Time;All Ricks;That son of a bitch is gonna kill me!
2;1;A Rickle In Time;Rick 2;Follicle unfeeling sociopath. Don't you get it? He thinks he can save his own skin by using the crystal to kill me. He probably figures it's easier to eliminate one of the possibilities rather than merge them. I have to admit, it's always in the back of my mind too. The difference is I would never do it! Until now...
2;1;A Rickle In Time;Rick 1;Don't you get it? don't you get it? The other Rick isn't trying to merge us anymore. He thinks he can save his own skin by using the crystal to kill me. He probably figures it's easier to eliminate one of the possibilities rather than merge them. I have to admit, it's always in the back of my mind too. The difference is I would never do it! Until now...
2;1;A Rickle In Time;All Mortys;Rick what the hell are you doing?
2;1;A Rickle In Time;All Ricks;Saving our lives. After he takes me out he's gonna be coming for you!
2;1;A Rickle In Time;All Summers;Who?
2;1;A Rickle In Time;All Ricks;Me!
2;1;A Rickle In Time;Rick 2;You see that? Get down.
2;1;A Rickle In Time;All Summers;Ahh!
2;1;A Rickle In Time;All Mortys;Whoa whoa!
2;1;A Rickle In Time;Rick 1;I told you he's a psycho!
2;1;A Rickle In Time;Rick 2;He's lost it. The time fracture must have made him crazy!
2;1;A Rickle In Time;Rick 1;I don't know what to do! I don't know what to do!
2;1;A Rickle In Time;Summer 2 or 4 after splitting into 4;Oh crap!
2;1;A Rickle In Time;All Ricks;Oh God, now there's three of them, we're outnumbered! Get in the cupboards! Wait, don't don't do that, they'll know... wait wait, think about getting in the cupboards but don't really. AAAAH! IS THIS WHAT YOU WANT YOU SICK FUCKS? YOU WANNA SEE CHILDREN DIE?
2;1;A Rickle In Time;Beth;You son of a bitch, you don't stop living until I SAY SO!
2;1;A Rickle In Time;Lawyer;Michael.
2;1;A Rickle In Time;Vet;Who's this now?
2;1;A Rickle In Time;Hunter;My lawyer.
2;1;A Rickle In Time;Lawyer;I'm here to notify you ma'am, that in this county, any deer shot by a hunter is that hunter's property, regardless of how far it runs, or who intercepts it before it dies. It's called Brad's law. We can't make you stop the surgery, but at this point you're performing it on venison.
2;1;A Rickle In Time;Hunter;Actually, I've decided not to eat it. All this fear and conflict. I'm sure it's ruined the meat. I'm just gonna use the head for my rec room wall.
2;1;A Rickle In Time;Jerry;She normally works on horses.
2;1;A Rickle In Time;Beth;Jerry, if you're not gonna help, get the fuck out of here! I will reach into heaven and yank your screaming deer soul back!
2;1;A Rickle In Time;Vet;Jesus...
2;1;A Rickle In Time;All Ricks;Shh shh... I know where you are, you creepy old monster... I know how you think! Oh, is this where you think I'm going? You think I'm standing here? Well maybe you're right!
2;1;A Rickle In Time;All Summers;Holy shit, now what?
2;1;A Rickle In Time;All Mortys;Well if all of me knocked out all the Ricks, and you peed in all of your pants, doesn't that mean that we're all synchronized?
2;1;A Rickle In Time;All Summers;Right.
2;1;A Rickle In Time;All Mortys;Okay... so from now on, whatever we do we have to be certain.
2;1;A Rickle In Time;All Summers;Right...
2;1;A Rickle In Time;All Mortys;I think I'm certain we're F'd in the A.
2;1;A Rickle In Time;All Ricks;Oh God, my head. What did you guys do?
2;1;A Rickle In Time;All Mortys;We put you in a dog crate because you were acting crazy, and you caused another time fracture.
2;1;A Rickle In Time;All Summers;You tried to kill yourself!
2;1;A Rickle In Time;All Ricks;Only in self defense, myself tried to kill me first! Guys, I don't expect you to understand this, but time breaking twice means our problem is two times bigger and we've got half as much time to solve it. Well actually, I do expect you to understand that, it's basic math. C-could someone just let me out of here? If I die in a cage I lose a bet.
2;1;A Rickle In Time;All Summers;Well is there some way you can prove you're not a threat to yourself and others anymore?
2;1;A Rickle In Time;All Ricks;Ah, for God's sake, alright here, give me the time crystal.
2;1;A Rickle In Time;All Mortys;W-what're you doing?
2;1;A Rickle In Time;All Ricks;Calling myself. Here, listen, it'll probably go to voice mail since, you know, I'm calling myself.
2;1;A Rickle In Time;All Rick phones;" ""Hello"
2;1;A Rickle In Time;All Ricks;Don't fall for it, it's a bit.
2;1;A Rickle In Time;All Rick phones;Just kidding, haha! You just got Ricked. You've reached Rick's voicemail, you know what to do.
2;1;A Rickle In Time;All Ricks;Hey Rick, it's Rick. Listen, I'm sorry about earlier. No hard feelings. I know you know I mean it too. Take it easy. Whoa. Damn, look at this, I'm blown up. Three new voicemails. Yeah yeah, I heard this one. You get the idea we're cool now.
2;1;A Rickle In Time;All Summers;Okay, well we're still not gonna let you out of this crate.
2;1;A Rickle In Time;All Ricks;Fine I'll just do it myself.
2;1;A Rickle In Time;All Mortys;If you could get out that whole time why didn't you?
2;1;A Rickle In Time;All Ricks;Because I waited until I was certain it was what I wanted to do, Morty. That's the difference between you and me. I'm certain, and you're a walking burlap sack filled with turds.
2;1;A Rickle In Time;All Mortys;You know, geez Rick, y—y—you're really tearing into me right now. You know, words hurt.
2;1;A Rickle In Time;Morty 1;Oh, my God!
2;1;A Rickle In Time;Morty 2;It's a monster!
2;1;A Rickle In Time;Morty 3;Oh, my God! It's a monster!
2;1;A Rickle In Time;Summer 1;It's a monster!
2;1;A Rickle In Time;Summer 4;It's a monster!
2;1;A Rickle In Time;Testicle Monster A;Ey, ye ey, quit yellin' quit yellin'.
2;1;A Rickle In Time;Summer 4;Oh, my God...
2;1;A Rickle In Time;Testicle Monster A;What the fuck?! Your time is all ripped up to hell! You broke your time, twice!
2;1;A Rickle In Time;Testicle Monster A;How did this happen?
2;1;A Rickle In Time;Summers 2 & 3;Yeah, but we don't even know, the first time...
2;1;A Rickle In Time;Morty 1 & 4;Who's that Brother Newman time elf?
2;1;A Rickle In Time;Testicle Monster A;Shut the fuck up! Oh, damn, I'm from the 4th dimension. I can hear all o' y'all. Now let's just see what we got here for a second.
2;1;A Rickle In Time;Testicle Monster A;Ay, damn it, were you tryin' to use this to- oh, see, you broke time, and you thought you could just stick it back together with this? How you think you gonna move time while you're standin in it you dumn ass three-dimensional monkey ass dummies?
2;1;A Rickle In Time;All Mortys;Oh way to go, Rick.
2;1;A Rickle In Time;All Summers;Yeah Grampa, way to go.
2;1;A Rickle In Time;All Ricks;Oh, what you're just gonna listen to this guy now? He's got a giant testicle for a head! He came here in a bubble. For all we know he could be the David Berkowitz of Nutsack Land.
2;1;A Rickle In Time;Testicle Monster A;Shut up. Here, put these on. They'll sync your possibilities up so I can bring you back to certain time. Y'all just-just negligent, now ay, ay, ay, the three of you, put your collars on!
2;1;A Rickle In Time;Rick 4;We're not wearing collars.
2;1;A Rickle In Time;Testicle Monster A;Exactly, because you're being obstinate.
2;1;A Rickle In Time;Rick 4;Alright, fine. Summer, Morty, put 'em on.
2;1;A Rickle In Time;Rick;Yes, we're back, problem solved.
2;1;A Rickle In Time;Summer;Yes, we're back to our own time.
2;1;A Rickle In Time;Morty;Yes no more cats, no more cats, oh you did it, you fixed it.
2;1;A Rickle In Time;Testicle Monster A;Yeah, now keep those collars on so you don't break your weak ass time again.
2;1;A Rickle In Time;Rick;How long exactly do we have to wear these things? They're really embarrassing.
2;1;A Rickle In Time;Testicle Monster A;Well since you're goin' to time prison, I'd say you can keep em on forever.
2;1;A Rickle In Time;Summer;Time prison?
2;1;A Rickle In Time;Testicle Monster A;Yeah, well I don't know where you expect me to think you got that crystal over there, but the only way you dumb ass, assin' ass asses could ever have one, is if it was stolen.
2;1;A Rickle In Time;Summer;You stole a time freezing crystal from testical monsters?
2;1;A Rickle In Time;Rick;I would have been happy to pay for it, Summer, but they don't exactly sell them at Costco. Besides, there's a larger lesson to be learned here. Get him!
2;1;A Rickle In Time;Testicle Monster A;Ututututut! You'd better keep back! Man this will turn your ass into a third trimester fetus from 30 yards.
2;1;A Rickle In Time;Vet;Hmm...
2;1;A Rickle In Time;Beth;Isn't there a kitten somewhere that needs a manicure?
2;1;A Rickle In Time;Lawyer;That's right Mrs. Smith, give in to your anger. Neglect that deer.
2;1;A Rickle In Time;Jerry;Honey, it's gonna be okay. These men are from the Cervine Institute of Elk, Moose Deer and Stag. They can take this deer to a helicopter and fly it to the country's top deer surgeon on a wildlife reserve across the state border, where your jurisdiction ends.
2;1;A Rickle In Time;Vet;I guess that's the end of that.
2;1;A Rickle In Time;Lawyer;There is just one more thing. According to this state's veterinarian statute, this animal can't be transferred until the current attending physician verbally confirms their inability to provide adequate care. You heard the man horse doctor, you have to say you couldn't hack it.
2;1;A Rickle In Time;Jerry;We did it...
2;1;A Rickle In Time;Testicle Monster A;Uh-huh, no motha- no, Earth, dude, I'm talking 'bout, yeah, with the dinosaurs. No, if you've get to the dolphin people, you've gone too far. Alright man, I'll talk to you later, okay. You know what they do with 3rd dimensional life forms in time prison? Same thing they do in every other prison, only forever.
2;1;A Rickle In Time;Morty;Why are you doing this?
2;1;A Rickle In Time;Testicle Monster A;You think I wanna be an omniscient immortal being transcending time and space my whole life? I got ambitions man, bringin' you guys in is my ticket up.
2;1;A Rickle In Time;Rick;What if I told you there's a huge ticket up right behind you?
2;1;A Rickle In Time;Testicle Monster A;You really think I'm that stupid?
2;1;A Rickle In Time;Rick;Alright, hear me out on this. You're immortal, right, which means your life is infinite. Well in that case there's 100% chance that you'll eventually do everything, including turning around to look behind you.
2;1;A Rickle In Time;Testicle Monster A;I cannot argue that.
2;1;A Rickle In Time;Rick;Ah, God, gross and weird!
2;1;A Rickle In Time;Testicle Monster A;Chris!
2;1;A Rickle In Time;Testicle Monster A;You killed my gun!
2;1;A Rickle In Time;Rick;Summer, Morty, take off your collars!
2;1;A Rickle In Time;Testicle Monster A;What? What the hell are you doing?
2;1;A Rickle In Time;Rick;Good question. I suppose the answer is: I'm not certain!
2;1;A Rickle In Time;Testicle Monster A;Oh, no, what are you doin'?
2;1;A Rickle In Time;Rick 1;I have no idea!
2;1;A Rickle In Time;Rick 2;I'm not sure.
2;1;A Rickle In Time;All Ricks (off sync);Maybe I will, maybe I won't.
2;1;A Rickle In Time;All Ricks (off sync);I'm really uncertain about everything, even kicking your ass!
2;1;A Rickle In Time;Testicle Monster A;Lis- ay, to, AH. But these arms are vestigial. Now you poked me where an eye would have been about six million years ago.
2;1;A Rickle In Time;All Summers (off sync);Come on, let's help Grampa.
2;1;A Rickle In Time;All Mortys (off sync);Yeah. I'm like a hundred percent not sure about anything.
2;1;A Rickle In Time;Morty 23;Kick his ass, Rick!
2;1;A Rickle In Time;Rick 23;Die, motherfucker!
2;1;A Rickle In Time;Testicle Monster A;Ow, I'm defeated...
2;1;A Rickle In Time;Summer 23;What's happening?
2;1;A Rickle In Time;Rick 23;Time is falling apart, we've got to get back to certainty, quick! Give me your collars!
2;1;A Rickle In Time;Morty 23;Oh man, don't you have to fix, like, thirty of them?
2;1;A Rickle In Time;Rick 23; Morty
2;1;A Rickle In Time;All Ricks (off sync);Oh, shit.
2;1;A Rickle In Time;Jerry;Look, I know I was kind of a nuisance today. I know it's my fault we hit the deer, and I know you wanted to be the one to save it.
2;1;A Rickle In Time;Beth;Whatever. How petty would I have to be to care less about an animal's life than my own ego?
2;1;A Rickle In Time;Jerry;Hmm... you'd have to be pretty petty. But you'd still be the woman I married.
2;1;A Rickle In Time;Beth;Where are we going?
2;1;A Rickle In Time;Jerry;One last stop.
2;1;A Rickle In Time;Beth;Where's the helicopter?
2;1;A Rickle In Time;Jerry;There is no helicopter and there is no Cervine Institute.
2;1;A Rickle In Time;Beth;But the top deer surgeon...
2;1;A Rickle In Time;Jerry;I'm looking at her. Thanks for F.D.'ing me up like that.
2;1;A Rickle In Time;Cold Stone Employee;You'd better get moving, these lights are designed for basic ice cream work, they're not gonna last all night.
2;1;A Rickle In Time;Beth;I need five minutes.
2;1;A Rickle In Time;Beth;Jerry, this was the most romantic weekend I've ever had.
2;1;A Rickle In Time;Jerry;Thanks to Cold Stone Creamery.
2;1;A Rickle In Time;Cold Stone Employee;You're welcome.
2;1;A Rickle In Time;All Ricks;Okay, we're out of time. It's ironic, huh?
2;1;A Rickle In Time;Morty 30;Rick!
2;1;A Rickle In Time;Rick 30;What's goin' on?
2;1;A Rickle In Time;Morty 30;The collar, oh, the latch is broken! It won't latch closed around my neck!
2;1;A Rickle In Time;All Mortys Except Morty 30;What's wrong, how come our collars aren't green?
2;1;A Rickle In Time;All Ricks Except Rick 30;Obviously because someone doesn't know how to put his collar on and one of me is stuck trying to help him.
2;1;A Rickle In Time;All Mortys Except Morty 30;Don't blame this on me, you're the one that couldn't fix a latch!
2;1;A Rickle In Time;Rick 30;What are you talking about, it's not broken, Morty, I fixed it, just put it on!
2;1;A Rickle In Time;Morty 30;It won't close, it's broken!
2;1;A Rickle In Time;Rick 30;Fine, bring it here.
2;1;A Rickle In Time;Morty 30;Ooh, ooh, Rick!
2;1;A Rickle In Time;All Ricks Except Rick 30;Oh, really, Morty? Well I'm sorry, I'm not the one that's so fucking uncertain about everything!
2;1;A Rickle In Time;All Mortys Except Morty 30;You know what I'm certain of, Rick? I've really made up my mind about this, I never wanna see you again!
2;1;A Rickle In Time;All Ricks Except Rick 30;You're never gonna see anything again you little dummy! You killed us!
2;1;A Rickle In Time;Rick 30;Goddammit!
2;1;A Rickle In Time;Morty 30;Ooh
2;1;A Rickle In Time;Rick 30;Morty where's your collar I'll fix it
2;1;A Rickle In Time;Morty 30;I dropped it
2;1;A Rickle In Time;All Ricks Except Rick 30;What the hell? What have you done to me, Morty?
2;1;A Rickle In Time;Rick 30;I'm okay with this. Be good Morty. Be better than me. Holy shit, the other collar! I'm not okay with this! I am not okay with this! Oh, sweet Jesus please let me live. Oh, my God I—I've gotta fix this thing, please God in Heaven, please, God, oh Lord, hear my prayers. Yes! Fuck you God! Not today, bitch.
2;1;A Rickle In Time;All Ricks Except Rick 30;Please, God, if there's a Hell, please be merciful to me.
2;1;A Rickle In Time;Rick 30;Yes I did it! There is no God! In your face. One dot, motherfuckers!
2;1;A Rickle In Time;Morty;Yes, oh, yes, yes!
2;1;A Rickle In Time;Summer;Woohoo! Whoo! Whoo!
2;1;A Rickle In Time;Morty;Oh, that was a close call. Oh yeah, do it Rick, do it right.
2;1;A Rickle In Time;Rick;You know what I'm talking about, oh yeah. I'm gonna do the cabbage patch, Morty. Check me out I'm doing the cabbage patch dance. It's a classic dance, remember, like this. Oh shit look at that.
2;1;A Rickle In Time;Morty;Do the cabbage patch. Do—do—do the dance.
2;1;A Rickle In Time;Summer;Hey wait a second, how come you guys took longer to get here?
2;1;A Rickle In Time;Morty;I don't know. I think like one sixty-fourth of my collars didn't work. It's hard to keep straight now that I have sixty-three other memories of everything.
2;1;A Rickle In Time;Rick;Yeah.
2;1;A Rickle In Time;Morty;But I feel like one of the sixty-four Ricks like, sacrificed himself for me, maybe, I think.
2;1;A Rickle In Time;Rick;Shut up, Morty. The last time you felt something, we all almost died. You little s—piece of shit.
2;1;A Rickle In Time;Beth;Hey guys, we're home.
2;1;A Rickle In Time;Morty & Summer;Mom, Dad!
2;1;A Rickle In Time;Jerry;Um, hold the phone, where did you guys get those necklaces from? Uh, Lady Gaga, table for three, am I right?
2;1;A Rickle In Time;Jerry;Are you guys Power Rangers? But only on one small part of your necks? Hey, do those things need batteries? Were they included? Clean up in the fruit isle! Not in a homophobic way though, they're just fruity necklaces is all I was saying.
2;1;A Rickle In Time;Beth;I'm gonna pee my pants.
2;1;A Rickle In Time;Morty;Doesn't feel so good, does it?
2;1;A Rickle In Time;Rick;No it doesn't. It hurts.
2;1;A Rickle In Time;Beth;I'm gonna pee-hee-hee.
