Season No;Episode No;Episode Name;Character Name;Dialogue
5;1;Mort Dinner Rick Andre;Hoovy;Looks like you could use a hand.
5;1;Mort Dinner Rick Andre;Morty;Oh, hey! Yeah, th-th-that'd be great.
5;1;Mort Dinner Rick Andre;Hoovy;No problem.
5;1;Mort Dinner Rick Andre;Bova;Hoovy? Dinner's ready!
5;1;Mort Dinner Rick Andre;Hoovy;Be right there, sugar hoof! Just helping this young man through a portal with that crate full of alcohol that's been here for decades.
5;1;Mort Dinner Rick Andre;Morty;Hey, thanks, Hoovy. I-I really appreciate that. I-I got a girl over, and I really, really like her. I-I'm just nervous.
5;1;Mort Dinner Rick Andre;Hoovy;Oh, I know that feeling. When I first started seeing Bova, I could only think about all the ways I was gonna mess it up. 
5;1;Mort Dinner Rick Andre;Morty;So what'd you do?
5;1;Mort Dinner Rick Andre;Hoovy;Oh, I messed it up. But I found the one who loves me for that.
5;1;Mort Dinner Rick Andre;Morty;Thanks. I-I really needed to hear that. Here, t-take one of these.
5;1;Mort Dinner Rick Andre;Hoovy;Oh, you don't have to.
5;1;Mort Dinner Rick Andre;Morty;No, I-I want to. You have a good day, Hoovy.
5;1;Mort Dinner Rick Andre;Hoovy;You have a great time with that lady up there. Just relax.
5;1;Mort Dinner Rick Andre;Morty;Will do!
5;1;Mort Dinner Rick Andre;Hoovy;Bova?
5;1;Mort Dinner Rick Andre;Japheth;Why did you leave us, Father?
5;1;Mort Dinner Rick Andre;Hoovy;Japheth? When were you born?
5;1;Mort Dinner Rick Andre;Japheth;I swore to Mother if I ever met you, I'd avenge her.
5;1;Mort Dinner Rick Andre;Hoovy;It wasn't my fault.
5;1;Mort Dinner Rick Andre;Japheth;Whose, then? Whose?!
5;1;Mort Dinner Rick Andre;Hoovy;The boy from the magic door.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Shall we discuss terms?
5;1;Mort Dinner Rick Andre;Rick;Yeah, fine. Whatever. Terms.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Term number one -- I am King of the Ocean.
5;1;Mort Dinner Rick Andre;Rick;The place I shit? Go ahead.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Term number two -- Stop shitting in the ocean.
5;1;Mort Dinner Rick Andre;Rick;No idea what you're talking about.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Delicious. Another.
5;1;Mort Dinner Rick Andre;Morty;Oh, uh, well, I-I was thinking of using this one for --
5;1;Mort Dinner Rick Andre;Rick;Morty, just give him the bottle. God damn.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Another!
5;1;Mort Dinner Rick Andre;Jessica;Morty, you get the wine?
5;1;Mort Dinner Rick Andre;Morty;Hey, Jessica. Um, yeah, sorry. I just -- just going back to get it.
5;1;Mort Dinner Rick Andre;Jessica;Oh. I thought you already went.
5;1;Mort Dinner Rick Andre;Morty;I did! I just -- just got a little busy. Going right now, again! You go ahead and fire up that movie!
5;1;Mort Dinner Rick Andre;Jessica;That's okay. I'll wait for you.
5;1;Mort Dinner Rick Andre;Morty;Holy shit, holy shit, holy shit, holy shit!
5;1;Mort Dinner Rick Andre;Japheth;I've been waiting for you.
5;1;Mort Dinner Rick Andre;Morty;Oh, wow. Hoovy, right?
5;1;Mort Dinner Rick Andre;Japheth;Never say his name!
5;1;Mort Dinner Rick Andre;Morty;Jesus Christ! Why -- Why is every old guy super jacked? Sorry! I'm sorry! I-I just need the wine! I'm sorry! Stop it!
5;1;Mort Dinner Rick Andre;Japheth;Fucking kill you!
5;1;Mort Dinner Rick Andre;Morty;Ow! Okay, screw this! You know what?
5;1;Mort Dinner Rick Andre;Japheth;You!
5;1;Mort Dinner Rick Andre;Morty;Yeah, fuck you, Hoovy!
5;1;Mort Dinner Rick Andre;Japheth's Son;Father?
5;1;Mort Dinner Rick Andre;Japheth;It's him! I told you he'd come back!
5;1;Mort Dinner Rick Andre;Japheth's Son;Holy shit! 
5;1;Mort Dinner Rick Andre;Morty;Okay, look, he wasn't old like 10 seconds ago. Ow! Motherfucker!
5;1;Mort Dinner Rick Andre;Japheth's Son;I'm sorry, Father. I'm sorry we never believed.
5;1;Mort Dinner Rick Andre;Japheth;He'll come back. Stop him. Stop him.
5;1;Mort Dinner Rick Andre;Japheth's Son Son;Papa, why do we guard the gate?
5;1;Mort Dinner Rick Andre;Japheth's Son;Because one day, the dark child shall return. And we will be ready.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Delicious. Where is your wine boy, Richard? I thirst.
5;1;Mort Dinner Rick Andre;Rick;He's getting it. Stop eating beignets like that.
5;1;Mort Dinner Rick Andre;Beth;Participant voids all liability in the event of death by orgasm?
5;1;Mort Dinner Rick Andre;Jerry;Are we really ready to open things this wide? What if it gets weird? What if I fall in love with him?
5;1;Mort Dinner Rick Andre;Morty;No, no, no, no, no. Damn it!
5;1;Mort Dinner Rick Andre;Mr. Nimbus;What was that? Another scheme of yours, Richard? I know you're planning something.
5;1;Mort Dinner Rick Andre;Rick;It's nothing. Will you excuse me, please?
5;1;Mort Dinner Rick Andre;Rick;What the fuck is going on? Where's the wine?
5;1;Mort Dinner Rick Andre;Morty;Dad was horny and I dropped it.
5;1;Mort Dinner Rick Andre;Rick;God, I can't -- I can't believe you're fucking this up.
5;1;Mort Dinner Rick Andre;Morty;I'm not fucking it up! There was a guy in the thing and --
5;1;Mort Dinner Rick Andre;Rick;There's always a guy in a thing!
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Land dwellers do not keep Nimbus waiting and live.
5;1;Mort Dinner Rick Andre;Rick;"Be right out! Goddammit. Do you see this whisper kitchen Frasier"" bullshit you're making me do? Morty, just get the wine. Beth and Jerry, stop trying to fuck Nimbus."""
5;1;Mort Dinner Rick Andre;Beth;Well, we wouldn't do it here.
5;1;Mort Dinner Rick Andre;Jerry;I'll have you know he propositioned us.
5;1;Mort Dinner Rick Andre;Rick;He propositions everybody!
5;1;Mort Dinner Rick Andre;Morty;Hey, hey, hey, Jessica. W-What's up?
5;1;Mort Dinner Rick Andre;Jessica;Seems like you're busy.
5;1;Mort Dinner Rick Andre;Morty;No, no, no! I ran into a little trouble. But -- But -- But I'll go get that wine right now.
5;1;Mort Dinner Rick Andre;Jessica;But you said were going to get it like twice already.
5;1;Mort Dinner Rick Andre;Morty;I-I-I was and I-I'm getting it right now.
5;1;Mort Dinner Rick Andre;Narnian Soldier;Holy shit, it's him!
5;1;Mort Dinner Rick Andre;Morty;God damn it! What do you want me to say?! I-I'm sorry!
5;1;Mort Dinner Rick Andre;Narnian King;We finally beat him. But let's always remain vigilant because you never know. He might be back one day.
5;1;Mort Dinner Rick Andre;Morty;Okay, Narnia! Let's go. Let's fucking go!
5;1;Mort Dinner Rick Andre;Narnian King's Son;It is over. The boy is not coming back.
5;1;Mort Dinner Rick Andre;Narnian King;He always comes back.
5;1;Mort Dinner Rick Andre;Narnian King's Son;You have wasted our lives, our very futures, on a fantasy! A lie!
5;1;Mort Dinner Rick Andre;Narnian King;I know what I saw.
5;1;Mort Dinner Rick Andre;Narnian King's Son;You saw nothing!
5;1;Mort Dinner Rick Andre;Narnian King;You are a foolish boy!
5;1;Mort Dinner Rick Andre;Narnian Wizard;Those called fools are the only ones brave enough to see the truth.
5;1;Mort Dinner Rick Andre;Narnian King's Son;Tell me, Father. Am I a fool now?
5;1;Mort Dinner Rick Andre;Narnian Wizard;I was born in the pits that made these stones. I lost my years building a temple to a lie. So I made lies my power. And what is power but a lie we --
5;1;Mort Dinner Rick Andre;Narnian Wizard;Oh shit, he's real! He's real! I was wrong! I was so wrong! God is real!
5;1;Mort Dinner Rick Andre;Rick;Wow. Impeccable service. Big tip.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;I liked your other one more. What was his name? Kyle?
5;1;Mort Dinner Rick Andre;Morty;What?
5;1;Mort Dinner Rick Andre;Rick;Nothing. Can we just sign this thing and go?
5;1;Mort Dinner Rick Andre;Morty;Jessica, I-I'm so sorry. 
5;1;Mort Dinner Rick Andre;Jessica;I mean, it's fine. You were only gone like a couple minutes. Morty, are you okay?
5;1;Mort Dinner Rick Andre;Morty;I'm -- I'm sorry, Jessica. We just never seem to get it right, do we?
5;1;Mort Dinner Rick Andre;Jessica;No, I guess we don't. But I'm glad you called me. Maybe we can start over, get it right this time.
5;1;Mort Dinner Rick Andre;Morty;Yeah. I'd -- I'd like that.
5;1;Mort Dinner Rick Andre;Jessica;Thanks for bringing the wine.
5;1;Mort Dinner Rick Andre;Morty;Totally worth it.
5;1;Mort Dinner Rick Andre;Jessica;Do we need an opener?
5;1;Mort Dinner Rick Andre;Morty;Oh. I'll -- I'll -- I'll go get it.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Mmm. I do so love to sign upon the dotted line. Shall we?
5;1;Mort Dinner Rick Andre;Rick;Jesus Christ, yes.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;And who is your witness? My witness is the squid.
5;1;Mort Dinner Rick Andre;Rick;Really proud of this SeaWorld theme, aren't you?
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Hey, just get a witness, man. Don't make this about me. Or perhaps Richard has no one with whom he can trust his life. Who truly knows him. Save me.
5;1;Mort Dinner Rick Andre;Rick;Fine! I'll get someone. Oh, my God. Morty! C'mere. I need you for some bullshit.
5;1;Mort Dinner Rick Andre;Morty;Look, Rick, I've done everything you've asked. Now can I just have some time with my girlfriend?
5;1;Mort Dinner Rick Andre;Rick;Your girlfriend?
5;1;Mort Dinner Rick Andre;Morty;I mean, she's not -- we kissed, but I'm just trying to take it slow. You gotta give these things time to breathe, y'know?
5;1;Mort Dinner Rick Andre;Narnian Female;Do you know why you're special, Adam?
5;1;Mort Dinner Rick Andre;Adam;Because I am The Traveler?
5;1;Mort Dinner Rick Andre;Narnian Female;Yes. You will be the one to pass through the door. You will be the one to end our pain.
5;1;Mort Dinner Rick Andre;Adam;But, Mother, what about my pain?
5;1;Mort Dinner Rick Andre;Narnian Female;Your pain shall set us free. It is time to begin.
5;1;Mort Dinner Rick Andre;Narnian Female;Again. Again!
5;1;Mort Dinner Rick Andre;Narnian Female;You are not ready.
5;1;Mort Dinner Rick Andre;Adam;Please, Mother --
5;1;Mort Dinner Rick Andre;Narnian Female;Do you think he will show you mercy? Like he did to us? Again!
5;1;Mort Dinner Rick Andre;Beth;Does anyone need anything?
5;1;Mort Dinner Rick Andre;Jerry;Does Nimbus need anything?
5;1;Mort Dinner Rick Andre;Morty;Holy shit! 
5;1;Mort Dinner Rick Andre;Jerry;Don't judge. We're growing as a couple!
5;1;Mort Dinner Rick Andre;Morty;Aah! Why is this happening to me?!
5;1;Mort Dinner Rick Andre;Adam;For the future!
5;1;Mort Dinner Rick Andre;Mr. Nimbus;You dare assassinate Nimbus?
5;1;Mort Dinner Rick Andre;Adam;Sorry. Wait. Who -- Who is that?
5;1;Mort Dinner Rick Andre;Jerry;Get in line, pal!
5;1;Mort Dinner Rick Andre;Spirit;Such a waste.
5;1;Mort Dinner Rick Andre;Adam;M-Mother?
5;1;Mort Dinner Rick Andre;Morty;Jessica!
5;1;Mort Dinner Rick Andre;Rick;You just had to touch the ocean.
5;1;Mort Dinner Rick Andre;Morty;Aaah! Shut up! There isn't time to -- It's all fucked! And you fucked it!
5;1;Mort Dinner Rick Andre;Morty;Huh?
5;1;Mort Dinner Rick Andre;Old Morty;You're early.
5;1;Mort Dinner Rick Andre;Morty;W-What is this place?
5;1;Mort Dinner Rick Andre;Old Morty;The end. But also a beginning. Isn't every end a beginning?
5;1;Mort Dinner Rick Andre;Morty;Stay back! I don't want your stripped down Sundance sci-fi bullshit. Where's Jessica?
5;1;Mort Dinner Rick Andre;Old Morty;Jessica. That was her name, wasn't it? Thank you, Morty. I had forgotten. 
5;1;Mort Dinner Rick Andre;Old Morty;Oh, right. You'll be needing this. For the wine.
5;1;Mort Dinner Rick Andre;Narnian Cyborg;Oh, shit, we got him!
5;1;Mort Dinner Rick Andre;Narnian Cyborg;Can you believe he bought that fucking tree bullshit? We fucking got him!
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Very well. If you seek war with Atlantis, you shall have it.
5;1;Mort Dinner Rick Andre;Rick;Oh, I've already been to war with Atlantis when I D-Day'd that Mermaid Puss!
5;1;Mort Dinner Rick Andre;Mr. Nimbus;I knew that was you! Prepare my exit parade! Say goodbye to your precious dry land! For soon it will be wet! Wet!
5;1;Mort Dinner Rick Andre;Rick;Yeah, global warming is already doing that, asshole. But sure, yeah, go for it. Make us slightly more wet!
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Am I a joke to you?
5;1;Mort Dinner Rick Andre;Rick;Yes, you are a fucking joke! You fucking suck! You've always sucked! Y-Y-Y know why we haven't fought in years? 'Cause you're an embarrassment to me and I don't need you anymore. I don't need anybody. All I do is eat ass and 69 Nintendos, bro. Every day.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Or maybe you hate me, because I am the only man to see how far you have fallen. I used to fear you. Respect you. Now all that's left is pity -- for a sad, drunk shell of a man too afraid to see how alone he truly is. If Diane were alive today, what would she think --
5;1;Mort Dinner Rick Andre;Rick;Don't  establish canonical backstory with me, you Red Lob--
5;1;Mort Dinner Rick Andre;Narnian Cyborg;Oh, good. You're awake.
5;1;Mort Dinner Rick Andre;Morty;I just took some wine! I said I was sorry. What the fuck is wrong with you people?!
5;1;Mort Dinner Rick Andre;Narnian Cyborg;I have been asking that for centuries. I was created to study you, Morty, to know you. But the closer I looked, the more I do not recognize myself.
5;1;Mort Dinner Rick Andre;Morty;Uh, yeah, man, I really don't have time for --
5;1;Mort Dinner Rick Andre;Narnian Cyborg;I have often wondered who would we be without you, Morty? Are we anything beyond our hatred? And when she came, I thought she would be the answer. Frozen in time. Forever asleep.
5;1;Mort Dinner Rick Andre;Narnian Cyborg;We could not understand her purpose, so we hid her away. Why do we always hide the truths we fear?
5;1;Mort Dinner Rick Andre;Morty;I don't give a shit, nerd! Let her go!
5;1;Mort Dinner Rick Andre;Narnian Cyborg;Why -- Why did I clone myself genitals?
5;1;Mort Dinner Rick Andre;Morty;Ow! I don't care, bitch! Do it!
5;1;Mort Dinner Rick Andre;Narnian Cyborg;Ooh! Asshole!
5;1;Mort Dinner Rick Andre;Morty;Yeah, guess I am an asshole! Y'know, sometimes you gotta be an asshole! My grandpa taught me that!
5;1;Mort Dinner Rick Andre;Narnian Cyborg;Okay, okay, okay, fine!
5;1;Mort Dinner Rick Andre;Jessica;Morty?
5;1;Mort Dinner Rick Andre;Morty;Hey, Jessica. Wow. Must've been some nap, huh? I-Is that ooze or -- I'm not sure what to call it. It l-l-looks like ooze. Okay. W-We can catch up later.
5;1;Mort Dinner Rick Andre;Morty;What the -- Rick! Rick!
5;1;Mort Dinner Rick Andre;Rick;...obster motherfucker.
5;1;Mort Dinner Rick Andre;Morty;Rick!
5;1;Mort Dinner Rick Andre;Rick;Screw this. What am I even doing?
5;1;Mort Dinner Rick Andre;Morty;Help!
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Where are you? Come back here. I'm going to make the land wet!
5;1;Mort Dinner Rick Andre;Rick;Y'know what, I'd love to see it. Do it! God, do anything! Just don't use me as an excuse anymore!
5;1;Mort Dinner Rick Andre;Morty;Rick!
5;1;Mort Dinner Rick Andre;Jerry;Wow. That was intense. You look stressed.
5;1;Mort Dinner Rick Andre;Beth;We signed the paperwork.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;I must go.
5;1;Mort Dinner Rick Andre;Beth;Well, your people have our number!
5;1;Mort Dinner Rick Andre;Jerry;Your starfish mentioned some kind of basket?
5;1;Mort Dinner Rick Andre;Rick;Jesus, Morty.
5;1;Mort Dinner Rick Andre;Morty;Stop! No, no! Not today!
5;1;Mort Dinner Rick Andre;Rick;Can't you go one day without -- You don't get to -- What the --
5;1;Mort Dinner Rick Andre;Morty;I fucked it up, okay?
5;1;Mort Dinner Rick Andre;Rick;It's okay, Morty. That's what you do. Now lemme Deus Ex Machina this shit and let's go home.
5;1;Mort Dinner Rick Andre;Rick;God, why does everyone go Cyber-Punk Bird? So fuckin' hack.
5;1;Mort Dinner Rick Andre;Rick;Oh, shit. Well, that's cool. 
5;1;Mort Dinner Rick Andre;Rick;Okay, we might be a little fucked.
5;1;Mort Dinner Rick Andre;Mr. Nimbus;Did you think I would let you die alone, Richard? I am Mr. Nimbus!
